Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1580374286641;4;0;9;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;24;1,5;0,15;1580374271806;0;;
1580374292106;4;0;9;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;24;1,5;0,15;1580374271806;0;;
1580374292108;4;0;9;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;24;3;0,7;1580374271806;0;;
1580374293121;4;0;9;0;0;goalCirclePressed;2;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-2,06270500000000000000;10,20592000000000000000;25,66173000000000000000;0,43729470000000000000;0,00000000000000000000;-0,53827100000000000000;-0,5773758;25,74163;24;3;0,7;1580374271806;2;;
1580374293123;4;0;9;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-2,06270500000000000000;10,20592000000000000000;25,66173000000000000000;0,43729470000000000000;0,00000000000000000000;-0,53827100000000000000;-0,5773758;25,74163;24;3;0,7;1580374271806;2;;
1580374295177;4;0;9;1;8;goalCirclePressed;1;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-3,52030100000000000000;10,20266000000000000000;19,74358000000000000000;0,27937390000000000000;0,00000000000000000000;0,59302440000000000000;0,5605732;5,950328;24;3;0,7;1580374271806;3;0,5605732_;5,950328_
1580374295179;4;0;9;2;1;displayedCircles;0;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-3,52030100000000000000;10,20266000000000000000;19,74358000000000000000;0,27937390000000000000;0,00000000000000000000;0,59302440000000000000;0,5605732;5,950328;24;3;0,7;1580374271806;3;0,5605732_;5,950328_
1580374296231;4;0;9;2;1;goalCirclePressed;1;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-1,31361900000000000000;10,23108000000000000000;25,44830000000000000000;0,16934790000000000000;0,00000000000000000000;-0,46353270000000000000;-0,4786951;6,04901;24;3;0,7;1580374271806;4;0,5605732_-0,4786951_;5,950328_6,04901_
1580374296233;4;0;9;3;9;displayedCircles;0;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-1,31361900000000000000;10,23108000000000000000;25,44830000000000000000;0,16934790000000000000;0,00000000000000000000;-0,46353270000000000000;-0,4786951;6,04901;24;3;0,7;1580374271806;4;0,5605732_-0,4786951_;5,950328_6,04901_
1580374297378;4;0;9;3;9;goalCirclePressed;2;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-4,16032400000000000000;10,21934000000000000000;21,43172000000000000000;0,30386130000000000000;0,00000000000000000000;-0,59351810000000000000;-0,6220291;4,866408;24;3;0,7;1580374271806;6;0,5605732_-0,4786951_-0,6220291_;5,950328_6,04901_4,866408_
1580374297380;4;0;9;4;2;displayedCircles;0;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-4,16032400000000000000;10,21934000000000000000;21,43172000000000000000;0,30386130000000000000;0,00000000000000000000;-0,59351810000000000000;-0,6220291;4,866408;24;3;0,7;1580374271806;6;0,5605732_-0,4786951_-0,6220291_;5,950328_6,04901_4,866408_
1580374298159;4;0;9;4;2;goalCirclePressed;1;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-0,03194954000000000000;10,39348000000000000000;25,02355000000000000000;0,29628770000000000000;0,00000000000000000000;0,05431085000000000000;0,02304241;5,368145;24;3;0,7;1580374271806;7;0,5605732_-0,4786951_-0,6220291_0,02304241_;5,950328_6,04901_4,866408_5,368145_
1580374298161;4;0;9;5;10;displayedCircles;0;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-5,09807600000000000000;10,20150000000000000000;21,70000000000000000000;-0,03194954000000000000;10,39348000000000000000;25,02355000000000000000;0,29628770000000000000;0,00000000000000000000;0,05431085000000000000;0,02304241;5,368145;24;3;0,7;1580374271806;7;0,5605732_-0,4786951_-0,6220291_0,02304241_;5,950328_6,04901_4,866408_5,368145_
1580374299287;4;0;9;5;10;goalCirclePressed;2;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-5,09807600000000000000;10,20150000000000000000;21,70000000000000000000;-4,73392500000000000000;10,08978000000000000000;22,17715000000000000000;0,23115180000000000000;0,00000000000000000000;-0,55394090000000000000;-0,5750684;5,415105;24;3;0,7;1580374271806;9;0,5605732_-0,4786951_-0,6220291_0,02304241_-0,5750684_;5,950328_6,04901_4,866408_5,368145_5,415105_
1580374299289;4;0;9;6;3;displayedCircles;0;-5,09807600000000000000;10,20150000000000000000;21,70000000000000000000;0,35316970000000000000;10,20150000000000000000;24,12705000000000000000;-4,73392500000000000000;10,08978000000000000000;22,17715000000000000000;0,23115180000000000000;0,00000000000000000000;-0,55394090000000000000;-0,5750684;5,415105;24;3;0,7;1580374271806;9;0,5605732_-0,4786951_-0,6220291_0,02304241_-0,5750684_;5,950328_6,04901_4,866408_5,368145_5,415105_
1580374300103;4;0;9;6;3;goalCirclePressed;2;-5,09807600000000000000;10,20150000000000000000;21,70000000000000000000;0,35316970000000000000;10,20150000000000000000;24,12705000000000000000;0,74611230000000000000;10,21735000000000000000;24,64097000000000000000;-0,36733540000000000000;0,00000000000000000000;0,53251880000000000000;0,5679991;5,960062;24;3;0,7;1580374271806;11;0,5605732_-0,4786951_-0,6220291_0,02304241_-0,5750684_0,5679991_;5,950328_6,04901_4,866408_5,368145_5,415105_5,960062_
