Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1580830128476;14;0;9;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;0;1,5;0,15;1580830123011;0;;
1580830128569;14;0;9;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;0;1,5;0,15;1580830123011;0;;
1580830128571;14;0;9;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;0;3;0,7;1580830123011;0;;
1580830131379;14;0;9;0;0;goalCirclePressed;12;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-2,85084100000000000000;10,15987000000000000000;25,69699000000000000000;-0,35084080000000000000;0,00000000000000000000;-0,50300980000000000000;-0,4674098;25,8516;0;3;0,7;1580830123011;12;;
1580830131381;14;0;9;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-2,85084100000000000000;10,15987000000000000000;25,69699000000000000000;-0,35084080000000000000;0,00000000000000000000;-0,50300980000000000000;-0,4674098;25,8516;0;3;0,7;1580830123011;12;;
1580830132327;14;0;9;1;8;goalCirclePressed;1;-2,50000000000000000000;10,20150000000000000000;26,20000000000000000000;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-2,57314300000000000000;10,19531000000000000000;20,66961000000000000000;-0,45455470000000000000;0,00000000000000000000;-0,50969230000000000000;-0,4593865;5,040335;0;3;0,7;1580830123011;13;-0,4593865_;5,040335_
1580830132329;14;0;9;2;1;displayedCircles;0;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-2,57314300000000000000;10,19531000000000000000;20,66961000000000000000;-0,45455470000000000000;0,00000000000000000000;-0,50969230000000000000;-0,4593865;5,040335;0;3;0,7;1580830123011;13;-0,4593865_;5,040335_
1580830133365;14;0;9;2;1;goalCirclePressed;1;-3,12373500000000000000;10,20150000000000000000;20,26556000000000000000;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-1,90076200000000000000;10,19648000000000000000;26,21732000000000000000;-0,67982240000000000000;0,00000000000000000000;0,00018959790000000000;0,07124955;5,578995;0;3;0,7;1580830123011;14;-0,4593865_0,07124955_;5,040335_5,578995_
1580830133367;14;0;9;3;9;displayedCircles;0;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-1,90076200000000000000;10,19648000000000000000;26,21732000000000000000;-0,67982240000000000000;0,00000000000000000000;0,00018959790000000000;0,07124955;5,578995;0;3;0,7;1580830123011;14;-0,4593865_0,07124955_;5,040335_5,578995_
1580830134249;14;0;9;3;9;goalCirclePressed;1;-1,27979000000000000000;10,20150000000000000000;25,94064000000000000000;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-3,61487900000000000000;10,22282000000000000000;20,97683000000000000000;-0,40478880000000000000;0,00000000000000000000;-0,54611070000000000000;-0,5008072;5,537575;0;3;0,7;1580830123011;15;-0,4593865_0,07124955_-0,5008072_;5,040335_5,578995_5,537575_
1580830134250;14;0;9;4;2;displayedCircles;0;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-3,61487900000000000000;10,22282000000000000000;20,97683000000000000000;-0,40478880000000000000;0,00000000000000000000;-0,54611070000000000000;-0,5008072;5,537575;0;3;0,7;1580830123011;15;-0,4593865_0,07124955_-0,5008072_;5,040335_5,578995_5,537575_
1580830135164;14;0;9;4;2;goalCirclePressed;2;-4,26335600000000000000;10,20150000000000000000;20,77295000000000000000;-0,27056550000000000000;10,20150000000000000000;25,20739000000000000000;-0,56312700000000000000;10,17753000000000000000;25,72946000000000000000;-0,58373540000000000000;0,00000000000000000000;0,13191740000000000000;0,1922117;5,658536;0;3;0,7;1580830123011;17;-0,4593865_0,07124955_-0,5008072_0,1922117_;5,040335_5,578995_5,537575_5,658536_
