Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1581195449695;21;0;1;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1581195445060;0;;
1581195499766;21;0;1;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1581195445060;0;;
1581195499768;21;0;1;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1581195445060;0;;
1581195501946;21;0;1;0;0;goalCirclePressed;1;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,48971100000000000000;10,22156000000000000000;24,53943000000000000000;0,01028943000000000000;0,00000000000000000000;-0,16057210000000000000;-0,1607921;24,66541;12;1,5;0,15;1581195445060;1;;
1581195501948;21;0;1;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,48971100000000000000;10,22156000000000000000;24,53943000000000000000;0,01028943000000000000;0,00000000000000000000;-0,16057210000000000000;-0,1607921;24,66541;12;1,5;0,15;1581195445060;1;;
1581195502927;21;0;1;1;8;goalCirclePressed;1;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,97320700000000000000;10,20260000000000000000;21,72971000000000000000;0,15717660000000000000;0,00000000000000000000;0,03654252000000000000;0,0199128;2,842687;12;1,5;0,15;1581195445060;2;0,0199128_;2,842687_
1581195502929;21;0;1;2;1;displayedCircles;0;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-2,97320700000000000000;10,20260000000000000000;21,72971000000000000000;0,15717660000000000000;0,00000000000000000000;0,03654252000000000000;0,0199128;2,842687;12;1,5;0,15;1581195445060;2;0,0199128_;2,842687_
1581195504446;21;0;1;2;1;goalCirclePressed;1;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-1,82446100000000000000;10,21653000000000000000;24,71537000000000000000;0,00078019180000000000;0,00000000000000000000;0,15912230000000000000;0,1581692;3,161648;12;1,5;0,15;1581195445060;3;0,0199128_0,1581692_;2,842687_3,161648_
1581195504448;21;0;1;3;9;displayedCircles;0;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,82446100000000000000;10,21653000000000000000;24,71537000000000000000;0,00078019180000000000;0,00000000000000000000;0,15912230000000000000;0,1581692;3,161648;12;1,5;0,15;1581195445060;3;0,0199128_0,1581692_;2,842687_3,161648_
1581195505374;21;0;1;3;9;goalCirclePressed;1;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-3,25237000000000000000;10,21118000000000000000;22,05957000000000000000;-0,06164783000000000000;0,00000000000000000000;-0,13514050000000000000;-0,1279563;3,013778;12;1,5;0,15;1581195445060;4;0,0199128_0,1581692_-0,1279563_;2,842687_3,161648_3,013778_
1581195505375;21;0;1;4;2;displayedCircles;0;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,25237000000000000000;10,21118000000000000000;22,05957000000000000000;-0,06164783000000000000;0,00000000000000000000;-0,13514050000000000000;-0,1279563;3,013778;12;1,5;0,15;1581195445060;4;0,0199128_0,1581692_-0,1279563_;2,842687_3,161648_3,013778_
1581195506590;21;0;1;4;2;goalCirclePressed;1;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-1,28577400000000000000;10,22911000000000000000;24,19487000000000000000;0,07314291000000000000;0,00000000000000000000;0,06804424000000000000;0,06002585;2,915636;12;1,5;0,15;1581195445060;5;0,0199128_0,1581692_-0,1279563_0,06002585_;2,842687_3,161648_3,013778_2,915636_
1581195506592;21;0;1;5;10;displayedCircles;0;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,28577400000000000000;10,22911000000000000000;24,19487000000000000000;0,07314291000000000000;0,00000000000000000000;0,06804424000000000000;0,06002585;2,915636;12;1,5;0,15;1581195445060;5;0,0199128_0,1581692_-0,1279563_0,06002585_;2,842687_3,161648_3,013778_2,915636_
1581195507584;21;0;1;5;10;goalCirclePressed;2;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-3,66422600000000000000;10,21169000000000000000;22,51402000000000000000;-0,01196155000000000000;0,00000000000000000000;-0,14876220000000000000;-0,1466969;2,896895;12;1,5;0,15;1581195445060;7;0,0199128_0,1581692_-0,1279563_0,06002585_-0,1466969_;2,842687_3,161648_3,013778_2,915636_2,896895_
1581195507586;21;0;1;6;3;displayedCircles;0;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-3,66422600000000000000;10,21169000000000000000;22,51402000000000000000;-0,01196155000000000000;0,00000000000000000000;-0,14876220000000000000;-0,1466969;2,896895;12;1,5;0,15;1581195445060;7;0,0199128_0,1581692_-0,1279563_0,06002585_-0,1466969_;2,842687_3,161648_3,013778_2,915636_2,896895_
1581195508970;21;0;1;6;3;goalCirclePressed;1;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-0,97107140000000000000;10,23127000000000000000;23,64221000000000000000;0,05190280000000000000;0,00000000000000000000;0,09074634000000000000;0,08482389;2,921693;12;1,5;0,15;1581195445060;8;0,0199128_0,1581692_-0,1279563_0,06002585_-0,1466969_0,08482389_;2,842687_3,161648_3,013778_2,915636_2,896895_2,921693_
