Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1580814610190;12;0;8;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;48;1,5;0,15;1581877995699;0;;
1580814612172;12;0;8;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;48;1,5;0,15;1581877995699;0;;
1580814612175;12;0;8;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;48;2,5;0,7;1581877995699;0;;
1580814612989;12;0;8;0;0;goalCirclePressed;1;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-2,65515700000000000000;10,17883000000000000000;25,63856000000000000000;-0,15515660000000000000;0,00000000000000000000;-0,06144333000000000000;-0,04613248;25,77518;48;2,5;0,7;1581877995699;1;;
1580814612991;12;0;8;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-2,65515700000000000000;10,17883000000000000000;25,63856000000000000000;-0,15515660000000000000;0,00000000000000000000;-0,06144333000000000000;-0,04613248;25,77518;48;2,5;0,7;1581877995699;1;;
1580814613568;12;0;8;1;8;goalCirclePressed;1;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-3,24380800000000000000;10,20312000000000000000;21,23266000000000000000;0,31852050000000000000;0,00000000000000000000;-0,42100310000000000000;-0,4519913;4,474486;48;2,5;0,7;1581877995699;2;-0,4519913_;4,474486_
1580814613570;12;0;8;2;1;displayedCircles;0;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-3,24380800000000000000;10,20312000000000000000;21,23266000000000000000;0,31852050000000000000;0,00000000000000000000;-0,42100310000000000000;-0,4519913;4,474486;48;2,5;0,7;1581877995699;2;-0,4519913_;4,474486_
1580814614194;12;0;8;2;1;goalCirclePressed;1;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-1,26755000000000000000;9,99029700000000000000;25,30655000000000000000;0,26908600000000000000;0,00000000000000000000;-0,07428409000000000000;-0,1020041;4,418614;48;2,5;0,7;1581877995699;3;-0,4519913_-0,1020041_;4,474486_4,418614_
1580814614196;12;0;8;3;9;displayedCircles;0;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-1,26755000000000000000;9,99029700000000000000;25,30655000000000000000;0,26908600000000000000;0,00000000000000000000;-0,07428409000000000000;-0,1020041;4,418614;48;2,5;0,7;1581877995699;3;-0,4519913_-0,1020041_;4,474486_4,418614_
1580814614897;12;0;8;3;9;goalCirclePressed;1;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-4,10336200000000000000;9,98064000000000000000;21,62769000000000000000;0,37296690000000000000;0,00000000000000000000;-0,28554290000000000000;-0,3229641;4,547641;48;2,5;0,7;1581877995699;4;-0,4519913_-0,1020041_-0,3229641_;4,474486_4,418614_4,547641_
1580814614899;12;0;8;4;2;displayedCircles;0;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-0,64213780000000000000;10,20150000000000000000;24,87283000000000000000;-4,10336200000000000000;9,98064000000000000000;21,62769000000000000000;0,37296690000000000000;0,00000000000000000000;-0,28554290000000000000;-0,3229641;4,547641;48;2,5;0,7;1581877995699;4;-0,4519913_-0,1020041_-0,3229641_;4,474486_4,418614_4,547641_
1580814615436;12;0;8;4;2;goalCirclePressed;1;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-0,64213780000000000000;10,20150000000000000000;24,87283000000000000000;-0,40413470000000000000;10,06472000000000000000;25,30208000000000000000;-0,15974040000000000000;0,00000000000000000000;0,46409550000000000000;0,4782504;5,127897;48;2,5;0,7;1581877995699;5;-0,4519913_-0,1020041_-0,3229641_0,4782504_;4,474486_4,418614_4,547641_5,127897_
1580814615438;12;0;8;5;10;displayedCircles;0;-0,64213780000000000000;10,20150000000000000000;24,87283000000000000000;-4,66506400000000000000;10,20150000000000000000;21,95000000000000000000;-0,40413470000000000000;10,06472000000000000000;25,30208000000000000000;-0,15974040000000000000;0,00000000000000000000;0,46409550000000000000;0,4782504;5,127897;48;2,5;0,7;1581877995699;5;-0,4519913_-0,1020041_-0,3229641_0,4782504_;4,474486_4,418614_4,547641_5,127897_
1580814628235;12;0;8;5;10;goalCirclePressed;15;-0,64213780000000000000;10,20150000000000000000;24,87283000000000000000;-4,66506400000000000000;10,20150000000000000000;21,95000000000000000000;-4,45086400000000000000;10,32809000000000000000;21,98017000000000000000;-0,08097468000000000000;0,00000000000000000000;-0,20058560000000000000;-0,1910224;5,259838;48;2,5;0,7;1581877995699;20;-0,4519913_-0,1020041_-0,3229641_0,4782504_-0,1910224_;4,474486_4,418614_4,547641_5,127897_5,259838_
1580814628237;12;0;8;6;3;displayedCircles;0;-4,66506400000000000000;10,20150000000000000000;21,95000000000000000000;-0,12235860000000000000;10,20150000000000000000;23,97254000000000000000;-4,45086400000000000000;10,32809000000000000000;21,98017000000000000000;-0,08097468000000000000;0,00000000000000000000;-0,20058560000000000000;-0,1910224;5,259838;48;2,5;0,7;1581877995699;20;-0,4519913_-0,1020041_-0,3229641_0,4782504_-0,1910224_;4,474486_4,418614_4,547641_5,127897_5,259838_
1580814629497;12;0;8;6;3;goalCirclePressed;3;-4,66506400000000000000;10,20150000000000000000;21,95000000000000000000;-0,12235860000000000000;10,20150000000000000000;23,97254000000000000000;0,04034936000000000000;10,26883000000000000000;23,44106000000000000000;0,55575500000000000000;0,00000000000000000000;-0,00949450600000000000;-0,06753471;4,714053;48;2,5;0,7;1581877995699;23;-0,4519913_-0,1020041_-0,3229641_0,4782504_-0,1910224_-0,06753471_;4,474486_4,418614_4,547641_5,127897_5,259838_4,714053_
1580814629499;12;0;8;7;11;displayedCircles;0;-0,12235860000000000000;10,20150000000000000000;23,97254000000000000000;-4,98630500000000000000;10,20150000000000000000;22,93868000000000000000;0,04034936000000000000;10,26883000000000000000;23,44106000000000000000;0,55575500000000000000;0,00000000000000000000;-0,00949450600000000000;-0,06753471;4,714053;48;2,5;0,7;1581877995699;23;-0,4519913_-0,1020041_-0,3229641_0,4782504_-0,1910224_-0,06753471_;4,474486_4,418614_4,547641_5,127897_5,259838_4,714053_
1580814629987;12;0;8;7;11;goalCirclePressed;1;-0,12235860000000000000;10,20150000000000000000;23,97254000000000000000;-4,98630500000000000000;10,20150000000000000000;22,93868000000000000000;-4,74795500000000000000;10,02479000000000000000;23,18096000000000000000;0,21603940000000000000;0,00000000000000000000;-0,26236950000000000000;-0,2835144;4,62156;48;2,5;0,7;1581877995699;24;-0,4519913_-0,1020041_-0,3229641_0,4782504_-0,1910224_-0,06753471_-0,2835144_;4,474486_4,418614_4,547641_5,127897_5,259838_4,714053_4,62156_
