Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1581449992315;23;0;1;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;36;1,5;0,15;1581449987783;0;;
1581450009896;23;0;1;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;36;1,5;0,15;1581449987783;0;;
1581450009898;23;0;1;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;36;1,5;0,15;1581449987783;0;;
1581450012040;23;0;1;0;0;goalCirclePressed;2;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,34771600000000000000;10,17925000000000000000;24,64959000000000000000;0,15228390000000000000;0,00000000000000000000;-0,05041504000000000000;-0,06549389;24,7607;36;1,5;0,15;1581449987783;2;;
1581450012042;23;0;1;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,34771600000000000000;10,17925000000000000000;24,64959000000000000000;0,15228390000000000000;0,00000000000000000000;-0,05041504000000000000;-0,06549389;24,7607;36;1,5;0,15;1581449987783;2;;
1581450014734;23;0;1;1;8;goalCirclePressed;2;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,66404900000000000000;10,22566000000000000000;21,78572000000000000000;-0,13358170000000000000;0,00000000000000000000;-0,08251677000000000000;-0,06810167;2,849971;36;1,5;0,15;1581449987783;4;-0,06810167_;2,849971_
1581450014735;23;0;1;2;1;displayedCircles;0;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-2,66404900000000000000;10,22566000000000000000;21,78572000000000000000;-0,13358170000000000000;0,00000000000000000000;-0,08251677000000000000;-0,06810167;2,849971;36;1,5;0,15;1581449987783;4;-0,06810167_;2,849971_
1581450016372;23;0;1;2;1;goalCirclePressed;1;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-1,87476000000000000000;10,22977000000000000000;24,53836000000000000000;0,02682345000000000000;0,00000000000000000000;-0,02303523000000000000;-0,02571281;2,889751;36;1,5;0,15;1581449987783;5;-0,06810167_-0,02571281_;2,849971_2,889751_
1581450016374;23;0;1;3;9;displayedCircles;0;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,87476000000000000000;10,22977000000000000000;24,53836000000000000000;0,02682345000000000000;0,00000000000000000000;-0,02303523000000000000;-0,02571281;2,889751;36;1,5;0,15;1581449987783;5;-0,06810167_-0,02571281_;2,849971_2,889751_
1581450017980;23;0;1;3;9;goalCirclePressed;1;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-3,26693300000000000000;10,13245000000000000000;21,93688000000000000000;-0,12198260000000000000;0,00000000000000000000;-0,02732056000000000000;-0,01442007;2,943433;36;1,5;0,15;1581449987783;6;-0,06810167_-0,02571281_-0,01442007_;2,849971_2,889751_2,943433_
1581450017982;23;0;1;4;2;displayedCircles;0;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,26693300000000000000;10,13245000000000000000;21,93688000000000000000;-0,12198260000000000000;0,00000000000000000000;-0,02732056000000000000;-0,01442007;2,943433;36;1,5;0,15;1581449987783;6;-0,06810167_-0,02571281_-0,01442007_;2,849971_2,889751_2,943433_
1581450019555;23;0;1;4;2;goalCirclePressed;2;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-1,26339800000000000000;10,21527000000000000000;24,10694000000000000000;0,15345920000000000000;0,00000000000000000000;0,02583706000000000000;0,009654531;2,978801;36;1,5;0,15;1581449987783;8;-0,06810167_-0,02571281_-0,01442007_0,009654531_;2,849971_2,889751_2,943433_2,978801_
1581450019557;23;0;1;5;10;displayedCircles;0;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,26339800000000000000;10,21527000000000000000;24,10694000000000000000;0,15345920000000000000;0,00000000000000000000;0,02583706000000000000;0,009654531;2,978801;36;1,5;0,15;1581449987783;8;-0,06810167_-0,02571281_-0,01442007_0,009654531_;2,849971_2,889751_2,943433_2,978801_
1581450047514;23;0;1;5;10;goalCirclePressed;7;-1,38528300000000000000;10,20150000000000000000;24,20370000000000000000;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-3,85013800000000000000;10,22173000000000000000;22,29240000000000000000;-0,11093430000000000000;0,00000000000000000000;0,12305310000000000000;0,1339748;3,127195;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_;2,849971_2,889751_2,943433_2,978801_3,127195_
1581450047516;23;0;1;6;3;displayedCircles;0;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-3,85013800000000000000;10,22173000000000000000;22,29240000000000000000;-0,11093430000000000000;0,00000000000000000000;0,12305310000000000000;0,1339748;3,127195;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_;2,849971_2,889751_2,943433_2,978801_3,127195_
1581450049179;23;0;1;6;3;goalCirclePressed;0;-3,79903800000000000000;10,20150000000000000000;22,45000000000000000000;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-1,05329700000000000000;10,21658000000000000000;23,58705000000000000000;0,07895277000000000000;0,00000000000000000000;-0,00449948900000000000;-0,01272761;3,104813;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_
1581450049181;23;0;1;7;11;displayedCircles;0;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-3,99178300000000000000;10,20150000000000000000;23,04321000000000000000;-1,05329700000000000000;10,21658000000000000000;23,58705000000000000000;0,07895277000000000000;0,00000000000000000000;-0,00449948900000000000;-0,01272761;3,104813;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_
1581450050854;23;0;1;7;11;goalCirclePressed;0;-1,07341500000000000000;10,20150000000000000000;23,66353000000000000000;-3,99178300000000000000;10,20150000000000000000;23,04321000000000000000;-3,96031800000000000000;10,20794000000000000000;22,90019000000000000000;-0,14552420000000000000;0,00000000000000000000;-0,01634318000000000000;-0,001042048;2,969796;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_
1581450050855;23;0;1;8;4;displayedCircles;0;-3,99178300000000000000;10,20150000000000000000;23,04321000000000000000;-1,00821700000000000000;10,20150000000000000000;23,04321000000000000000;-3,96031800000000000000;10,20794000000000000000;22,90019000000000000000;-0,14552420000000000000;0,00000000000000000000;-0,01634318000000000000;-0,001042048;2,969796;36;1,5;0,15;1581449987783;15;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_
1581450052629;23;0;1;8;4;goalCirclePressed;1;-3,99178300000000000000;10,20150000000000000000;23,04321000000000000000;-1,00821700000000000000;10,20150000000000000000;23,04321000000000000000;-0,86033960000000000000;10,21204000000000000000;23,06065000000000000000;-0,03280836000000000000;0,00000000000000000000;0,14524380000000000000;0,1478776;3,130401;36;1,5;0,15;1581449987783;16;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_
1581450052631;23;0;1;9;12;displayedCircles;0;-1,00821700000000000000;10,20150000000000000000;23,04321000000000000000;-3,92658500000000000000;10,20150000000000000000;23,66353000000000000000;-0,86033960000000000000;10,21204000000000000000;23,06065000000000000000;-0,03280836000000000000;0,00000000000000000000;0,14524380000000000000;0,1478776;3,130401;36;1,5;0,15;1581449987783;16;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_
1581450054417;23;0;1;9;12;goalCirclePressed;0;-1,00821700000000000000;10,20150000000000000000;23,04321000000000000000;-3,92658500000000000000;10,20150000000000000000;23,66353000000000000000;-3,80395800000000000000;10,21416000000000000000;23,57462000000000000000;-0,04666559000000000000;0,00000000000000000000;-0,14410030000000000000;-0,138433;2,993011;36;1,5;0,15;1581449987783;16;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_
1581450054419;23;0;1;10;5;displayedCircles;0;-3,92658500000000000000;10,20150000000000000000;23,66353000000000000000;-1,20096200000000000000;10,20150000000000000000;22,45000000000000000000;-3,80395800000000000000;10,21416000000000000000;23,57462000000000000000;-0,04666559000000000000;0,00000000000000000000;-0,14410030000000000000;-0,138433;2,993011;36;1,5;0,15;1581449987783;16;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_
1581450060950;23;0;1;10;5;goalCirclePressed;2;-3,92658500000000000000;10,20150000000000000000;23,66353000000000000000;-1,20096200000000000000;10,20150000000000000000;22,45000000000000000000;-1,30978300000000000000;10,19912000000000000000;22,41478000000000000000;0,08490971000000000000;0,00000000000000000000;-0,07663334000000000000;-0,08508895;2,760044;36;1,5;0,15;1581449987783;18;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_
1581450060952;23;0;1;11;13;displayedCircles;0;-1,20096200000000000000;10,20150000000000000000;22,45000000000000000000;-3,61471700000000000000;10,20150000000000000000;24,20370000000000000000;-1,30978300000000000000;10,19912000000000000000;22,41478000000000000000;0,08490971000000000000;0,00000000000000000000;-0,07663334000000000000;-0,08508895;2,760044;36;1,5;0,15;1581449987783;18;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_
1581450064943;23;0;1;11;13;goalCirclePressed;1;-1,20096200000000000000;10,20150000000000000000;22,45000000000000000000;-3,61471700000000000000;10,20150000000000000000;24,20370000000000000000;-3,66773000000000000000;10,17472000000000000000;24,06160000000000000000;-0,14107030000000000000;0,00000000000000000000;-0,05568412000000000000;-0,04063325;2,857844;36;1,5;0,15;1581449987783;19;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_-0,04063325_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_2,857844_
1581450064945;23;0;1;12;6;displayedCircles;0;-3,61471700000000000000;10,20150000000000000000;24,20370000000000000000;-1,61832200000000000000;10,20150000000000000000;21,98647000000000000000;-3,66773000000000000000;10,17472000000000000000;24,06160000000000000000;-0,14107030000000000000;0,00000000000000000000;-0,05568412000000000000;-0,04063325;2,857844;36;1,5;0,15;1581449987783;19;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_-0,04063325_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_2,857844_
1581450067060;23;0;1;12;6;goalCirclePressed;1;-3,61471700000000000000;10,20150000000000000000;24,20370000000000000000;-1,61832200000000000000;10,20150000000000000000;21,98647000000000000000;-1,49471100000000000000;10,21718000000000000000;21,88790000000000000000;-0,04206381000000000000;0,00000000000000000000;0,15240490000000000000;0,1559668;3,0989;36;1,5;0,15;1581449987783;20;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_-0,04063325_0,1559668_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_2,857844_3,0989_
1581450067061;23;0;1;13;14;displayedCircles;0;-1,61832200000000000000;10,20150000000000000000;21,98647000000000000000;-3,11010500000000000000;10,20150000000000000000;24,57032000000000000000;-1,49471100000000000000;10,21718000000000000000;21,88790000000000000000;-0,04206381000000000000;0,00000000000000000000;0,15240490000000000000;0,1559668;3,0989;36;1,5;0,15;1581449987783;20;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_-0,04063325_0,1559668_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_2,857844_3,0989_
1581450068378;23;0;1;13;14;goalCirclePressed;4;-1,61832200000000000000;10,20150000000000000000;21,98647000000000000000;-3,11010500000000000000;10,20150000000000000000;24,57032000000000000000;-2,99749300000000000000;10,19311000000000000000;24,48190000000000000000;0,06691410000000000000;0,00000000000000000000;-0,12657450000000000000;-0,1328755;3,006656;36;1,5;0,15;1581449987783;24;-0,06810167_-0,02571281_-0,01442007_0,009654531_0,1339748_-0,01272761_-0,001042048_0,1478776_-0,138433_-0,08508895_-0,04063325_0,1559668_-0,1328755_;2,849971_2,889751_2,943433_2,978801_3,127195_3,104813_2,969796_3,130401_2,993011_2,760044_2,857844_3,0989_3,006656_
