Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1580908865991;15;0;2;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1580908822494;0;;
1580908889413;15;0;2;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1580908822494;0;;
1580908889416;15;0;2;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;2,5;0,15;1580908822494;0;;
1580908913250;15;0;2;0;0;goalCirclePressed;4;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-2,62905200000000000000;10,20150000000000000000;25,63384000000000000000;-0,12905220000000000000;0,00000000000000000000;-0,06616211000000000000;-0,05335647;25,76795;12;2,5;0,15;1580908822494;4;;
1580908913252;15;0;2;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-2,62905200000000000000;10,20150000000000000000;25,63384000000000000000;-0,12905220000000000000;0,00000000000000000000;-0,06616211000000000000;-0,05335647;25,76795;12;2,5;0,15;1580908822494;4;;
1580908914668;15;0;2;1;8;goalCirclePressed;12;-2,50000000000000000000;10,20150000000000000000;25,70000000000000000000;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-2,89908800000000000000;10,20881000000000000000;20,79684000000000000000;-0,10927830000000000000;0,00000000000000000000;-0,06638043000000000000;-0,05459386;4,864659;12;2,5;0,15;1580908822494;16;-0,05459386_;4,864659_
1580908914670;15;0;2;2;1;displayedCircles;0;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-2,89908800000000000000;10,20881000000000000000;20,79684000000000000000;-0,10927830000000000000;0,00000000000000000000;-0,06638043000000000000;-0,05459386;4,864659;12;2,5;0,15;1580908822494;16;-0,05459386_;4,864659_
1580908917449;15;0;2;2;1;goalCirclePressed;2;-3,01977900000000000000;10,20150000000000000000;20,75463000000000000000;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-1,55947400000000000000;10,21144000000000000000;25,35650000000000000000;-0,01791552000000000000;0,00000000000000000000;-0,14739080000000000000;-0,1447104;4,773305;12;2,5;0,15;1580908822494;18;-0,05459386_-0,1447104_;4,864659_4,773305_
1580908917451;15;0;2;3;9;displayedCircles;0;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-1,55947400000000000000;10,21144000000000000000;25,35650000000000000000;-0,01791552000000000000;0,00000000000000000000;-0,14739080000000000000;-0,1447104;4,773305;12;2,5;0,15;1580908822494;18;-0,05459386_-0,1447104_;4,864659_4,773305_
1580908918308;15;0;2;3;9;goalCirclePressed;4;-1,48315800000000000000;10,20150000000000000000;25,48386000000000000000;-3,96946300000000000000;10,20150000000000000000;21,17746000000000000000;-3,82726100000000000000;10,20159000000000000000;21,18564000000000000000;-0,11023570000000000000;0,00000000000000000000;-0,09020270000000000000;-0,07818576;4,749713;12;2,5;0,15;1580908822494;22;-0,05459386_-0,1447104_-0,07818576_;4,864659_4,773305_4,749713_
