Timestamp;ProbandenID;TrialCounter;Trial;CircleCounter;DisplayedCircleNr;Notice;PointingErrors;StartPointX;StartPointY;StartPointZ;EndPointX;EndPointY;EndPointZ;SelectPointX;SelectPointY;SelectpointZ;NormalizedSelectionPointX;NormalizedSelectionPointY;NormalizedSelectionPointZ;DX;AE;PredictionModel;BigCircleRadius;SmallCircleRadius;TrialTime;TrialErrors;TrialDx;TrialAE
1580368399154;3;0;1;0;0;displayPause;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1580368387703;0;;
1580368414108;3;0;1;0;0;startedNewTrial;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1580368387703;0;;
1580368414111;3;0;1;0;0;displayedCircles;0;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;0;0;12;1,5;0,15;1580368387703;0;;
1580368415651;3;0;1;0;0;goalCirclePressed;1;0,00000000000000000000;0,00000000000000000000;0,00000000000000000000;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,42369900000000000000;10,18878000000000000000;24,82831000000000000000;0,07630086000000000000;0,00000000000000000000;0,12830540000000000000;0,1199709;24,94617;12;1,5;0,15;1580368387703;1;;
1580368415653;3;0;1;1;8;displayedCircles;0;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,42369900000000000000;10,18878000000000000000;24,82831000000000000000;0,07630086000000000000;0,00000000000000000000;0,12830540000000000000;0,1199709;24,94617;12;1,5;0,15;1580368387703;1;;
1580368417527;3;0;1;1;8;goalCirclePressed;6;-2,50000000000000000000;10,20150000000000000000;24,70000000000000000000;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-2,71593300000000000000;10,19939000000000000000;21,78455000000000000000;-0,08307376000000000000;0,00000000000000000000;-0,07058760000000000000;-0,06151744;3,04202;12;1,5;0,15;1580368387703;7;-0,06151744_;3,04202_
1580368417529;3;0;1;2;1;displayedCircles;0;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-2,71593300000000000000;10,19939000000000000000;21,78455000000000000000;-0,08307376000000000000;0,00000000000000000000;-0,07058760000000000000;-0,06151744;3,04202;12;1,5;0,15;1580368387703;7;-0,06151744_;3,04202_
1580368419863;3;0;1;2;1;goalCirclePressed;1;-2,81186800000000000000;10,20150000000000000000;21,73278000000000000000;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-1,84748700000000000000;10,22764000000000000000;24,42376000000000000000;0,09835245000000000000;0,00000000000000000000;-0,11663920000000000000;-0,1262809;2,795767;12;1,5;0,15;1580368387703;8;-0,06151744_-0,1262809_;3,04202_2,795767_
1580368419865;3;0;1;3;9;displayedCircles;0;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-1,84748700000000000000;10,22764000000000000000;24,42376000000000000000;0,09835245000000000000;0,00000000000000000000;-0,11663920000000000000;-0,1262809;2,795767;12;1,5;0,15;1580368387703;8;-0,06151744_-0,1262809_;3,04202_2,795767_
1580368420765;3;0;1;3;9;goalCirclePressed;0;-1,88989500000000000000;10,20150000000000000000;24,57032000000000000000;-3,38167800000000000000;10,20150000000000000000;21,98647000000000000000;-3,51093500000000000000;10,21978000000000000000;21,89182000000000000000;0,04893444000000000000;0,00000000000000000000;0,15255180000000000000;0,1466013;3,003886;12;1,5;0,15;1580368387703;8;-0,06151744_-0,1262809_0,1466013_;3,04202_2,795767_3,003886_
